date,cyclic_index,frame,lon_jupiter,lon_saturn,lon_uranus,lon_neptune,lon_pluto
1967-06-08,901.8401524732925,heliocentric,130.6621562902623,5.05328134282854,173.5048991608884,233.13061470884867,169.86623191457818
1967-06-15,900.5136018981416,heliocentric,131.2205876970733,5.290536246298983,173.59573955693423,233.17218533550886,169.90824640641932
1967-06-22,899.187784245281,heliocentric,131.77851029280495,5.527861754946779,173.6865435200731,233.21372065031915,169.95023753658612
1967-06-29,897.8626928700239,heliocentric,132.3359350880474,5.765265887475416,173.77731889410165,233.25522851643314,169.99221318363968
1967-07-06,896.5383210731152,heliocentric,132.8928781323518,6.002761621093676,173.86807851259235,233.29672177741074,170.03418621158247
1967-07-13,895.2146621017163,heliocentric,133.44938506177203,6.240391440582178,173.95886474727862,233.3382428059337,170.07619901834255
1967-07-20,893.8917091513614,heliocentric,134.00546619852446,6.47816243304099,174.049684606091,233.37979860115516,170.11825863333857
1967-07-27,892.5694553736761,heliocentric,134.5609571116169,6.7159068352264235,174.14037028996924,233.4212213437121,170.16019727294767
1967-08-03,891.2478939100197,heliocentric,135.1160552279246,6.953818623525449,174.23111580278038,233.4627050036795,170.20220894765566
1967-08-10,889.9270179930752,heliocentric,135.6706385605334,7.191772250548594,174.3217957063273,233.50412410129226,170.244168214751
1967-08-17,888.6068210558083,heliocentric,136.22488729935054,7.429944368601921,174.41258679137246,233.5456554044841,170.28625185730357
1967-08-24,887.287296571531,heliocentric,136.77846898018896,7.667999142792702,174.50315327010216,233.58696313864502,170.32812409353917
1967-08-31,885.9684378045988,heliocentric,137.33175308909495,7.906302729107991,174.59386127044155,233.62841345006078,170.37015106798054
1967-09-07,884.65023786281,heliocentric,137.88446946823842,8.144581529565393,174.6844371910031,233.66973273820565,170.41205919215002
1967-09-14,883.3326898234699,heliocentric,138.43694583674477,8.383159719243508,174.77520525343456,233.71124521428865,170.454172693683
1967-09-21,882.0157867776952,heliocentric,138.98870880702748,8.621560307203806,174.86568854750158,233.7524739555773,170.49601466385477
1967-09-28,880.6995218315736,heliocentric,139.54026824069038,8.860289520529156,174.9563933989636,233.79392527804276,170.5380914278047
1967-10-05,879.3838880961429,heliocentric,140.0912337200622,9.098953289676242,175.046925844555,233.83520521325488,170.5800090209904
1967-10-12,878.0688786749135,heliocentric,140.64204654278404,9.337989247898134,175.1377236257263,233.87675150241262,170.62220518371305
1967-10-19,876.7544866517751,heliocentric,141.1921318764661,9.576818881790249,175.22820833880425,233.91798574533965,170.6641015112967
1967-10-26,875.4407050878524,heliocentric,141.74208921732847,9.8160379733722,175.31897588589976,233.9595038487271,170.70629390371806
1967-11-02,874.1275270572846,heliocentric,142.29144057998673,10.055164768130513,175.40954466343516,234.0008242133244,170.74830075132857
1967-11-09,872.8149457526197,heliocentric,142.84069984428712,10.294709363694508,175.50042495003268,234.04245713425877,170.79063232329685
1967-11-16,871.5029545047289,heliocentric,143.38923865257865,10.53403978363313,175.59098488272866,234.08377080584754,170.83265675801576
1967-11-23,870.1915465307954,heliocentric,143.93768634672924,10.773781967641234,175.68185036052623,234.12539121924198,170.87499997815323
1967-11-30,868.8807147919409,heliocentric,144.48551827806247,11.013407891444992,175.77249324269692,234.166790322781,170.9171338770369
1967-12-07,867.5704520894482,heliocentric,145.03327160520865,11.253451267091442,175.8634471270887,234.20850178993547,170.95959208606203
1967-12-14,866.2607511426296,heliocentric,145.58032284644898,11.493285114807087,175.95408492822284,234.24989860434803,171.00174755218816
1967-12-21,864.9516046045852,heliocentric,146.12727443836118,11.73350834734762,176.04500545047964,234.29157963752178,171.04419911278742
1967-12-28,863.6430050565821,heliocentric,146.67360906770404,11.973600110500078,176.1356877225604,234.33302398393474,171.08642583094098
1968-01-04,862.3349449993659,heliocentric,147.2198287316538,12.214058840337342,176.2266300547258,234.37473001694826,171.12892605262653
1968-01-11,861.0274168458238,heliocentric,147.7653834184471,12.45433093263284,176.31727871324358,234.41614406074828,171.1711460803896
1968-01-18,859.7204129181662,heliocentric,148.3108009540676,12.69494056828511,176.40815775758074,234.45779022385503,171.21361000880557
1968-01-25,858.4139254633309,heliocentric,148.8556316558952,12.935434332490702,176.4988136828095,234.49921503724184,171.2558643635877
1968-02-01,857.1079467243267,heliocentric,149.40027864885366,13.17621150693426,176.58964574091414,234.5408177770371,171.2983084190261
1968-02-08,855.8024690560846,heliocentric,149.94433263524883,13.416858929289049,176.68024077367346,234.58218531890677,171.34052903528632
1968-02-15,854.4974848579259,heliocentric,150.4882078565683,13.657787134616802,176.77100923660277,234.62372818354527,171.38293669899366
1968-02-22,853.1929863425707,heliocentric,151.03157479926858,13.898662999421694,176.8616178291509,234.6651131408248,171.42519815427946
1968-02-29,851.8889655273488,heliocentric,151.57467958272647,14.13972894400848,176.9523088018615,234.70658248854784,171.46755569472907
1968-03-07,850.5854143452835,heliocentric,152.11730111173966,14.380760047469304,177.04285711676798,234.74791121508275,171.5097843177456
1968-03-14,849.2823247017674,heliocentric,152.6597070164899,14.622020019412359,177.13352641304962,234.78936297373633,171.55214769135574
1968-03-21,847.979688489396,heliocentric,153.20172361396683,14.863331186758751,177.2241389824329,234.83076006299072,171.59446813132746
1968-03-28,846.6774975899928,heliocentric,153.74340180304077,15.104740401302251,177.31474166999607,234.8721493293433,171.63679250295976
1968-04-04,845.3757438733094,heliocentric,154.28472628062218,15.346228260056012,177.4053150918055,234.91351138552736,171.67910143910237
1968-04-11,844.0744191948262,heliocentric,154.82579310955202,15.587886669482575,177.49595120072468,234.95493817572302,171.7214869057248
1968-04-18,842.7735153977142,heliocentric,155.36660196802814,15.829711078932135,177.58664552930125,234.99642521651612,171.76394444345112
1968-04-25,841.4730243402432,heliocentric,155.90699801392233,16.071542316163654,177.67723904720958,235.03781345299802,171.8063150220031
1968-05-02,840.1729379857883,heliocentric,156.44716153935255,16.313556253290127,177.76790783895794,235.07927894657888,171.8487747167644
1968-05-09,838.873248471778,heliocentric,156.98700789160628,16.555663891384825,177.85856310911365,235.12073290976642,171.89123472593056
1968-05-16,837.5739479471006,heliocentric,157.5267125978233,16.798036621874278,177.94937633247267,235.16234686077522,171.93386653580455
1968-05-23,836.2750284091412,heliocentric,158.0659314685162,17.04032618570429,178.0399992622674,235.20377259652366,171.97632192092675
1968-05-30,834.9764817562259,heliocentric,158.60501174677896,17.28287569193372,178.1307750340159,235.24535328280973,172.0189440359026
1968-06-06,833.678299861929,heliocentric,159.1436996804788,17.525427195855116,178.22144575549154,235.28683105180681,172.06147500410628
1968-06-13,832.3804745966464,heliocentric,159.68233407221217,17.768315282931514,178.31234607572915,235.32854057773775,172.1042494889797
1968-06-20,831.082997824355,heliocentric,160.2204184555392,18.011039266080644,178.40297536970135,235.36998126409597,172.14676688051236
1968-06-27,829.7858613924502,heliocentric,160.75842977916813,18.254071878588697,178.49380642427238,235.41162592970954,172.1894999821372
1968-07-04,828.4890571197809,heliocentric,161.29597708719317,18.49701795351907,178.58444411576164,235.45307948484106,172.23205368847724
1968-07-11,827.1925767853232,heliocentric,161.83353121000187,18.74034410213317,178.67535509329423,235.49480861150244,172.27489466789893
1968-07-18,825.8964121264052,heliocentric,162.3704930876765,18.98344700689929,178.76593608875226,235.5362100690261,172.31741966999218
1968-07-25,824.6005548761965,heliocentric,162.90742733571193,19.226886949114444,178.85674747326811,235.57784424965647,172.36018907815662
1968-08-01,823.3049968570886,heliocentric,163.44385302149777,19.47017863430587,178.9473040729565,235.61922601139142,172.4027177274329
1968-08-08,822.0097299715794,heliocentric,163.98032286595978,19.713870588449918,179.03815445324335,235.66090398695607,172.44555420497693
