date,cyclic_index,frame,lon_jupiter,lon_saturn,lon_uranus,lon_neptune,lon_pluto,segment,kernel
2032-09-22,858.2201061237862,heliocentric,302.8030042876814,90.19304098252059,88.55524007426018,16.342693177088414,314.2252604020454,forecast,de440s.bsp
2032-10-06,855.7132388204993,heliocentric,304.0065630244956,90.71620108192647,88.72208066231848,16.428098516702395,314.28473736693053,forecast,de440s.bsp
2032-10-20,853.1975102651726,heliocentric,305.2124803306216,91.23946674248116,88.8890563753701,16.513595170470264,314.3442740665029,forecast,de440s.bsp
2032-11-03,850.6729545485939,heliocentric,306.42068055401813,91.76277050179517,89.05610378835998,16.599119198767188,314.4038064096171,forecast,de440s.bsp
2032-11-17,848.1396108718692,heliocentric,307.6312698977011,92.28622804464133,89.22334267549193,16.684789794079208,314.46345353343787,forecast,de440s.bsp
2032-12-01,845.5975164298111,heliocentric,308.8441209842314,92.80972120315661,89.39065933091636,16.770492886093457,314.5231015538613,forecast,de440s.bsp
2032-12-15,843.0467054105563,heliocentric,310.0593177630716,93.33334258799617,89.5581510697511,16.856325801223125,314.5828480143221,forecast,de440s.bsp
2032-12-29,840.4872197420333,heliocentric,311.27666715175985,93.85690962558235,89.72563985683722,16.942110436542976,314.6425149334656,forecast,de440s.bsp
2033-01-12,837.9191053811999,heliocentric,312.49626413874057,94.38052885898281,89.89323682843441,17.027957891596877,314.70221357831895,forecast,de440s.bsp
2033-01-26,835.3424110214004,heliocentric,313.7178723185988,94.90397618432739,90.06072255181667,17.113648799818364,314.7617247725737,forecast,de440s.bsp
2033-02-09,832.9980393764515,heliocentric,314.94165183129996,95.42742516345139,90.22827526331173,17.199361501042127,314.8212270353444,forecast,de440s.bsp
2033-02-23,832.7372229022343,heliocentric,316.1673604438199,95.95064763364938,90.3956716183944,17.284872864624802,314.88049749537805,forecast,de440s.bsp
2033-03-09,832.4722702400366,heliocentric,317.39523624728616,96.47389517964322,90.56316826381197,17.370440122218575,314.93979362789696,forecast,de440s.bsp
2033-03-23,832.2032018709717,heliocentric,318.6250491268234,96.99695342668895,90.73055553260488,17.45585404009971,314.99890616183677,forecast,de440s.bsp
2033-04-06,831.9300454556277,heliocentric,319.85706310429504,97.52010469271643,90.89812017519404,17.541401542203886,315.058121864259,forecast,de440s.bsp
2033-04-20,831.6528339984279,heliocentric,321.091053156462,98.04314428153027,91.0656617615478,17.626882200761152,315.1172400844662,forecast,de440s.bsp
2033-05-04,831.3716064009293,heliocentric,322.3272405440168,98.56631600337326,91.23342817528122,17.712543690250854,315.17650821877317,forecast,de440s.bsp
2033-05-18,831.0864064747277,heliocentric,323.5654027260182,99.08942196329195,91.40122550118494,17.798191695883588,315.2357317321934,forecast,de440s.bsp
2033-06-01,830.7972762016916,heliocentric,324.8056795361418,99.61262669888738,91.56922252973939,17.88399481180535,315.2950791452633,forecast,de440s.bsp
2033-06-15,830.5042612097413,heliocentric,326.0478652973841,100.13575058357868,91.73724375049166,17.969777295167795,315.3543745076971,forecast,de440s.bsp
2033-06-29,830.2074136471715,heliocentric,327.29202190066667,100.65888404623858,91.90538348546359,18.055632978952094,315.41371142684415,forecast,de440s.bsp
2033-07-13,829.9067884120636,heliocentric,328.53797775484855,101.18188548696233,92.07350403698467,18.141423622405245,315.4729515250145,forecast,de440s.bsp
2033-07-27,829.6024424335458,heliocentric,329.7857506914164,101.70480394112964,92.24165837885485,18.227201655908196,315.5321471764624,forecast,de440s.bsp
2033-08-10,829.2944345862788,heliocentric,331.03521766689136,102.22754884117565,92.4097599368053,18.312879964811025,315.5912113295629,forecast,de440s.bsp
2033-08-24,828.9828199462225,heliocentric,332.28639205629736,102.75016568169622,92.57785860335065,18.398508234805135,315.6501939686672,forecast,de440s.bsp
2033-09-07,828.6676505698814,heliocentric,333.5392017927336,103.27261384925029,92.74591840222868,18.484050634463767,315.70905951152747,forecast,de440s.bsp
2033-09-21,828.3489830854915,heliocentric,334.79367771787213,103.79495730636204,92.9140077509534,18.56957562540408,315.7678765515298,forecast,de440s.bsp
2033-10-05,828.0268764681138,heliocentric,336.0497780803811,104.31718858456364,93.0821236212654,18.65508022782457,315.82664223797735,forecast,de440s.bsp
2033-10-19,827.7013918515378,heliocentric,337.3075408626299,104.83938097655015,93.25034372645081,18.740642220146263,315.88543444557615,forecast,de440s.bsp
2033-11-02,827.3725940642194,heliocentric,338.56692060675977,105.3615258367022,93.41866373344826,18.826257256003213,315.9442488839916,forecast,de440s.bsp
2033-11-16,827.0405491699344,heliocentric,339.8279308235865,105.88367447407751,93.58713934366939,18.91198107552278,316.00314144163536,forecast,de440s.bsp
2033-11-30,826.7053209009928,heliocentric,341.09049157351296,106.40578426624678,93.75573254759686,18.997775981973255,316.0620745280405,forecast,de440s.bsp
2033-12-14,826.3669794607534,heliocentric,342.3545711961565,106.92786283737429,93.92445524215549,19.083653939786707,316.1210599951854,forecast,de440s.bsp
2033-12-28,826.02560082692,heliocentric,343.6200527411114,107.44983466375679,94.09323594483205,19.169543306188427,316.1800260588871,forecast,de440s.bsp
2034-01-11,825.6812646835248,heliocentric,344.8868736804232,107.97168019733012,94.26205904102295,19.255428195740457,316.2389567067488,forecast,de440s.bsp
2034-01-25,825.3340545863196,heliocentric,346.1549183585139,108.49332838576221,94.43085729013107,19.341240975633443,316.29778420499093,forecast,de440s.bsp
2034-02-08,824.9840565658806,heliocentric,347.424136811026,109.01477532971401,94.59963060297446,19.42698112950242,316.3565080842181,forecast,de440s.bsp
2034-02-22,824.6313522385768,heliocentric,348.69445469310125,109.53599202001143,94.76835418317937,19.512623811934095,316.4151037054063,forecast,de440s.bsp
